ImageNumber,ObjectNumber,Intensity_MeanIntensity_CD31,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_IBA1,Intensity_MeanIntensity_PDPN,Intensity_MeanIntensity_aSMA,Location_Center_X,Location_Center_Y
1,136,0,0.016332146126863567,0,0.048115960456604184,0,7064.325581395349,447.95813953488374
1,137,0.003168269,0.039430754,0,0.095164933,0,5979.362068965517,454.7586206896552
1,138,0.023199245690081555,0.014530923273056173,0.039663176,0.065410784,0.14507579078467991,5385.346153846154,456.0153846153846
1,139,0.011046617730365445,0.030524689787610745,0,0.060449601127766074,0.035398897,5539.908333333334,453.19166666666666
1,140,0.046803419,0.041712503,0.012246793511533929,0.079163567,0.003735768,7633.510752688172,458.60215053763443
1,141,0,0.021437640851516216,0,0.090347467,0.00356919,5873.795081967213,461.2950819672131
1,142,0,0.027756143899249106,0.002237667,0.060588951,0.00169498,5649.255747126437,466.4655172413793
1,143,0.070962399,0.011063649467028239,0,0.066669277,0.027993944555740145,5720.176470588235,466.47058823529414
1,144,0,0.029027125986123628,0.004022554,0.068559687,0,5671.985454545455,463.20363636363635
1,145,0.009140468,0.021926426406829586,0.001103385,0.064012502,0.011037950467077956,5520.974193548387,462.4258064516129
1,146,0,0.022683178,0.000720438,0.061886177467019764,0.036965554,5686.345637583892,463.3456375838926
1,147,0.001356159,0.033681097,0.000335685,0.086386946,0,5956.678966789668,462.90036900369006
1,148,0.000285304,0.033668711,8.634496559152159e-05,0.10042814676791935,0.000701396,5762.871186440678,476.12881355932205
1,149,0,0.020052747,0,0.065548789,9.218612929055495e-05,5745.492537313433,478.6679104477612
1,150,0,0.021396351,0,0.091863999,2.584297397021968e-05,5907.577405857741,475.4728033472803
1,151,0,0.028452627040806845,0,0.049412285,0,6028.1894273127755,478.3436123348018
1,152,0.001103799,0.028585066,0.000715834,0.066278596,0.082445756,5823.311475409836,476.4590163934426
1,153,0,0.009116334,0.006260585,0.092052212,1.918158626982144e-05,6414.018633540372,479.5776397515528
1,154,0,0.020731274701011854,0,0.096587292,0,5605.964285714285,477.0833333333333
1,155,0,0.019304588778076445,0,0.076789715,0,5894.023622047244,480.4173228346457
1,156,0,0.023587354026811638,0.013392371144721802,0.10182777941995061,0,5597.670103092783,478.9381443298969
1,157,0.001546616,0.029720860052829944,0.052016516,0.054215659,0.024290158392455526,5834.173076923077,481.1794871794872
1,158,0,0.022876814909039006,0,0.048243393,0,7274.393548387096,482.61290322580646
1,159,0,0.030836591252526423,0.005488728,0.060760809139832436,0,5749.860335195531,493.27932960893855
1,160,0,0.029363241110896242,0,0.056342721,0,7382.919540229885,492.04597701149424
1,161,0,0.018554333,0,0.061631192,5.692599581614617e-05,7037.165898617512,488.88018433179724
1,162,0,0.029506164892209752,0,0.089882366,0.002281083,5793.590909090909,498.71590909090907
1,163,0,0.018866064403192613,0,0.074097906,0.000223785,7113.992753623188,497.6159420289855
1,164,0,0.021696146940727027,0,0.054790238038115543,0.075052617,7681.018348623853,496.76146788990826
1,165,0,0.022746254,0,0.053362503,0,5533.479166666667,495.6979166666667
1,166,0,0.023918468100115813,0.001364559,0.071841739,0,5630.947916666667,504.2291666666667
1,167,0,0.027856539,0,0.072181163,0,5660.543478,502.66847826086956
1,168,0.002647878,0.026922734234523907,0,0.060117756,0.000225545,5547.589888,503.67977528089887
1,169,0,0.016531163694647452,0.004750686,0.095790536,0.057544118,5364.444444444444,507.5111111111111
1,170,0,0.022393071252560938,2.192062499697309e-05,0.072740079,0.035644933,5692.186746987952,511.6445783
1,171,0.026665776009553846,0.017390196,0.043877853,0.055749746,0.23530553967592496,5288.0873786407765,510.6504854368932
1,172,0,0.015980111405332672,0.062505182,0.089563319,0.002058823,5492.070921985815,514.7730496453901
1,173,0,0.021060858334232522,0,0.068336127,0,5535.697417,512.5645756457565
1,174,0.000325799,0.027626932433415807,0.000516478,0.073203948,0,5639.687096774193,521.3709677419355
1,175,0.00517991,0.024173637839170262,0,0.088001523,0,5715.644836,513.3904282115869
1,176,0,0.035185881,2.0442830053356925e-05,0.081034822,0,6847.910112,520.1797752808989
1,177,0,0.019918333280965053,0,0.08720681,0,5557.312703583062,516.7980456026058
1,178,0,0.016548530549187673,0,0.061948626,0,5657.831460674157,520.9157303370787
1,179,0,0.031772542,0.00032202,0.058875609,0,5761.672566371682,522.2566371681415
1,180,0,0.027994664899336223,0,0.053248390813286486,7.126696933156405e-05,6248.041025641026,522.1589743589743
1,181,0,0.024142897117417305,0,0.059933414310216905,0.000270221,5682.7875,524.6875
1,182,0,0.025356697,0.008065434,0.067954222,0,5695.216494845361,527.2783505154639
1,183,0,0.032102633,0,0.056706492,0.037381073,5813.913043478261,524.9739130434782
1,184,0,0.018794424301976788,0.000250953,0.075546968,0.001348884,6445.977011494253,531.3103448275862
1,185,0,0.03502864,0,0.0487971,0,6972.641711229947,531.8449197860963
1,186,0,0.04257374,0.001444558,0.066218788,0.00681274,5808.311557788945,531.6834170854271
1,187,0,0.034407904,0,0.057614625112472714,0,6260.482517482517,529.7482517482517
1,188,0,0.023171116347209766,5.998061125545384e-05,0.075641913,3.3936652631222544e-05,5541.516483516483,531.2692307692307
1,189,0.000880555,0.024549292,0,0.065384277,0,5639.649635036496,536.2408759124088
1,190,0,0.01609864,0,0.059323091,0,6018.369369369369,533.1441441441441
1,191,0,0.025777755,0,0.067904565,0,5655.25731,535.3157894736842
1,192,0,0.017631857577460202,0.097880266,0.092007503,0.001526768,5736.955056179775,534.1573033707865
1,193,0.008804071,0.014167017700138354,0.011874056048997628,0.069138126,0,5839.210526315789,536.6776315789474
1,194,0,0.01880814,0.015336510506958443,0.079664043,0.000418744,5729.644068,538.6271186440678
1,195,0.003869642,0.013724512134239763,0,0.071762564,0.081288032,7761.574712643678,541.3448275862069
1,196,0.001967335,0.024479155695351824,0.008893224,0.082228587,0.019810837123512108,5486.456432,539.0788381742739
1,197,0.047342647,0.009439831,0.002522366,0.079888391,0.001403743,5577.545454545455,542.6590909090909
1,198,0.5104011749520021,0.012001697946449412,0.10115929609712432,0.078558795,0.051773355,6277.352941,543.6588235294117
1,199,0,0.025497655560703655,0.002757845,0.051163387553472266,0.000130031,7192.263157894737,546.0315789473684
1,200,0,0.018909618196844617,0.027398200639735852,0.071281307,0,5717.121323529412,549.5110294117648
1,201,0.000522402,0.026056424,0.006286382,0.068846648,0,5856.679310344827,554.1517241379311
1,202,0,0.024400391,0.004493728,0.079473528,1.8603827647236456e-05,5889.391566265061,555.2259036144578
1,203,0,0.03540597,0,0.050049919697145624,0.011289215636336142,7805.611111111111,553.4333333333333
1,204,0,0.028301554983076842,0,0.047690519075030864,0.019200767,7693.773913043478,557.2173913043479
1,205,3.449373294553551e-05,0.024880409928718122,0,0.083614404,0,5920.864754,559.1516393442623
1,206,0,0.031527632202666536,0,0.044937489861315426,0.002782805,7433.043956043956,557.5824175824176
1,207,0,0.021053016272835373,0.002396298,0.084404569,0.005059182,5546.3130081300815,562.5487804878048
1,208,0,0.017816048391818346,0,0.072103576,0,5579.43956,560.0549451
1,209,7.940066828972326e-05,0.037658446,0,0.059099515,0.000233074,7837.981132075472,561.3584905660377
1,210,0,0.021616805335506795,0,0.059873890690505506,0,6828.62,561.1666666666666
1,211,0,0.025861974871722905,0,0.043632725,0,6185.952662721894,564.9408284023668
1,212,0.002041971,0.019153296,0,0.066138246,0.026953648439832504,5528.784810126583,566.0063291
1,213,0.000386964,0.024111332,0,0.057561427012257194,0,5844.3448275862065,564.2528735632184
1,214,0.000954748,0.041042449533042175,0.037531322,0.098717434,0.000226363,5315.706806282723,566.9528795811518
1,215,0.000139011,0.036052547294545816,3.278219594141922e-05,0.063365105,0.000361685,5856.675675675676,567.3738738738739
1,216,0,0.021045143983951988,0.008498896,0.091656034,0.004441982,5374.513698630137,570.2739726027397
1,217,0,0.018674206,0,0.062598116,0,5797.677419354839,571.0783410138249
1,218,0.000935163,0.013763627491980082,0,0.062633262,0.003529412,7838.023809523809,572.75
1,219,0,0.018868723631578873,0,0.065765519,0,5538.585106382979,573.0425531914893
1,220,0,0.033596896,0.001349227,0.064887215,0.000879048,5773.434456928839,572.8689138576779
1,221,0,0.026964457655946412,0,0.051414015690485634,0,6923.946666666667,574.8533333333334
1,222,0,0.021484209668415133,0,0.05668458,0,5783.304688,573.3359375
1,223,0.022275928134645174,0.019069209926298816,0,0.080718539,0,5579.125748502994,576.3592814371258
1,224,0,0.005513529,0.047264275,0.068328805,0.30539215351972315,7695.155555555555,577.8
1,225,0,0.026295294448901274,0,0.090228541,0,6450.426229508197,578.9262295081967
1,226,0,0.019219714125282453,0.002207155,0.045814107309599394,0,5686.147540983607,576.9426229508197
1,227,0,0.022259847,0.002620496,0.077130185,0.00053007,5734.608208955224,575.6641791044776
1,228,0.21370753338017945,0.003607059,0.021797613012468787,0.048240597,0.01265277,5111.407766990291,579.4854368932039
1,229,0.003124884,0.053451003,3.358914015384821e-05,0.053444706,0,6165.612307692308,577.0707692307692
1,230,0,0.017924089370102717,0.000175667,0.071429023,0.022277890245333828,5754.055172413793,582.7172413793104
1,231,0,0.019915686558606555,0,0.06200737,0,6266.961165048544,586.9271844660194
1,232,0,0.023438254,0,0.04591495,0.004883721,7177.790697674419,588.0813953488372
1,233,0,0.021250831832488378,0,0.090568338,0,5520.825641025641,593.1692307692308
1,234,0,0.019408774,0,0.076962124,0,6591.809322033899,589.7796610169491
1,235,0,0.020492513,0,0.11042639279589993,1.292148698510984e-05,6082.845188284519,593.2426778242677
1,236,0,0.028460224500145914,0,0.085040238,0,6452.952029520296,588.6752767527676
1,237,6.842658650584337e-05,0.017119871,0.00519198,0.078597332,0,5632.626016260163,596.6056910569106
1,238,0.6222554136708868,0.025467917307844905,0.001401842,0.056668427421665585,0.002885728,5086.327868852459,600.6024590163935
1,239,0,0.023004014254286047,0.004701851,0.050900703,0,6617.2808988764045,600.4494382022472
1,240,0,0.018466203132538363,0,0.079114625,0,5488.270142180095,603.4549763033175
1,241,0,0.021701559056470424,0.005046434,0.05786155,0,5730.823045,594.4855967078189
1,242,0,0.028669334285229713,0,0.046372558,0.020365659709650655,7556.396396396396,604.8738738738739
1,243,0.2134563581732271,0.021795470315158706,0.14762045750500297,0.059773613,0.14190090176469478,5114.727272727273,601.3238636363636
1,244,0,0.023553072719981794,0.000139285,0.055034951436106094,0,6132.066985645933,599.1196172248804
1,245,0.2037184620441557,0.030428827,0.039472924,0.059412767,0.1434540153873451,5142.472081218274,605.0507614213197
1,246,0,0.023087641450160363,0.002074904,0.076705462,0,5591.961702,608.3914893617022
1,247,0,0.017799385029133665,0,0.10579812399124446,0,5947.198630136986,605.3219178082192
1,248,0,0.048099654,0,0.061170402,0,5186.433333333333,602.5
1,249,0,0.030206602,0,0.11822526358688872,0.000463235,5363.883333333333,606.975
1,250,0.002899634,0.018710515,0.025251971,0.07642516,0.000165811,5833.040268456376,605.5302013422819
1,251,0,0.019782776891373064,0,0.081092888,0.001712434,5393.985781990521,611.1563981042653
1,252,0,0.01611868,0.000625423,0.06490694,0,5745.75,606.2265625
1,253,0.1737400002847795,0.008646166,0.003176751,0.056920002894623886,0.1821813714830944,5120.809523809524,611.5873015873016
1,254,0,0.029681572,0.000134771,0.096211978,0.000176768,5281.343434343435,610.3164983164983
1,255,0,0.023747789,0.000216168,0.077628231,0,5252.574257425743,612.0891089108911
1,256,0,0.025166564,0,0.077409072,0.000180215,6269.522546419098,610.9204244
1,257,0,0.025780749029001675,0,0.047016063,0,6891.81982,614.7477477477478
1,258,0,0.024293928085246944,0.00860238,0.079082133,0.002063567,6640.585253456221,613.4101382488479
1,259,0,0.024149602705560554,0.000680154,0.05361349,0,5873.7009345794395,612.8691588785047
1,260,0,0.011637375,0,0.064473949,3.766140718830795e-05,6345.195121951219,613.4390244
1,261,0.000153725,0.028022751,0,0.070707394,0,6655.509589041096,612.0876712328767
1,262,0.49162765683942156,0.039721051253928025,0.002177329,0.061384317,0.017618129,5076.729508196721,617.5
1,263,0.051688107,0.009238389,0.067911523,0.056762296099053776,0.3362148380635873,5147.945652173913,612.9347826086956
1,264,0,0.015390069,0,0.075571217,0,6217.491869918699,611.4878048780488
1,265,0,0.021943557,0,0.050445317,0.001484728,7032.24359,619.7948717948718
1,266,0.042134305789928744,0.012864902003288822,0.00347036,0.057695057070641605,0.11169117587377075,5123.398148148148,618.5092592592592
1,267,0,0.013291024976139161,0.001006483,0.082653131,0,5267.872340425532,617.3262411347517
1,268,0,0.033835163795285755,0,0.098348216,0,5951.647222222222,623.7472222222223
1,269,0,0.023363909325212713,0.000474629,0.061640177,0,5634.090909090909,620.7233201581028
1,270,0,0.026846992056362512,0,0.061994077,0,6154.380487804878,624.7512195121951
1,271,0.003139477,0.024174706,0,0.065042574,0,5479.412698412699,619.3968253968254
1,272,0,0.027636829430752612,0,0.081715942,0.000170839,6063.0297872340425,618.7446808510638
1,273,0,0.022658039,3.5328385917451774e-05,0.10448336695293778,0,5286.830097087379,625.8058252427185
1,274,0,0.022689024,0,0.062426881,0,5575.491017964072,625.1796407185628
1,275,0,0.038811477619622434,0,0.057972306,0,5517.333333333333,626.4095238095238
1,276,0,0.023686663,0.000395524,0.066896774,0.000214834,5993.660869565218,620.1434782608695
1,277,0,0.024279095036005168,0,0.058921409,0,5617.7552742616035,626.2194092827004
1,278,0,0.022729625521365423,0,0.072149914,0,5562.984435797665,626.2879377431907
1,279,0.007270566,0.006160657,0.095557559,0.11029527724628717,0.361541011,7884.450704225352,632.8028169014085
1,280,0,0.027711819,0,0.093452235,0,5943.990099009901,631.8514851485148
