ImageNumber,ObjectNumber,Intensity_MeanIntensity_CD31,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_IBA1,Intensity_MeanIntensity_PDPN,Intensity_MeanIntensity_aSMA,Location_Center_X,Location_Center_Y
1,145,0,0.0103885,0.26596120611000595,0.000489068,0.055692332707805915,6588.685393258427,538.7865168539325
1,146,0,0.017511134836404176,0.3303561183006576,0.006884574,0.16704229905866505,6699.224719101124,544.6404494382023
1,147,0,0.013171209267360004,0.485252285,0.002255409,0.034356617,5547.395833333333,545.8541666666666
1,148,0.008431159,0.007093793,0.5520342981238016,0.010027176493300973,0.3807907279493063,5499.465968586387,543.8219895287958
1,149,0,0.004846584,0.3204305256333421,0.000814081,0.003088235,7573.788235294118,549.0352941
1,150,0.007100315,0.007719639,0.4716768899363362,0.009011301,0.016394335667338267,5816.456790123457,548.1358024691358
1,151,0,0.001865563,0.4907774069145614,0.003523307,0.1552897921818144,5666.931372549019,549.9117647058823
1,152,0.011872013008630857,0.002675734,0.46554753638622237,0.009881378,0.074004663,5777.182926829269,552.6341463414634
1,153,0,0.001947253,0.319520352,0.000320266,0.30192199557128807,7108.226086956522,556.4260869565218
1,154,0,0.007651517,0.3768841558995728,0.00351994,0.005166855,5614.215384615384,553.7269230769231
1,155,0,0.001961726,0.462655782,0.00054078,0.11662067911712472,6585.567010309278,555.2783505154639
1,156,0,0.002671039,0.466737184,0.00227965,0.2962406130923711,5443.138298,558.2659574468086
1,157,0.002302263,0.010939572790570791,0.5581106780923802,0.003393279,0.084199419,5559.748878923767,552.1748878923767
1,158,0,0.006570347,0.5291505624524883,0.004811945,0,5982.836065573771,558.5819672131148
1,159,0,0.006519022,0.382894188,0.020377837762424952,0.19174818094463997,5316.157303370786,559.2134831460675
1,160,0,0.008563137,0.4233706257572131,0.003278481,0.14727022083492816,6604.839285714285,561.2767857142857
1,161,0,0.003564608,0.3274941258132458,0.001743873,0.039650735,6982.473214285715,561.2589285714286
1,162,0,0.001997047,0.35971902210164713,0.000291588,0.090894276,7505.666666666667,559.7927927927927
1,163,0.000408071,0.015319644,0.42130961016836493,0.008086496,0.31954813,5331.872727272727,562.3090909090909
1,164,0.000148367,0.008854815,0.3534207421068389,0.006916467,0.057355062,5819.004807692308,563.4903846153846
1,165,0,0.002016501,0.37543862587311766,0.000502849,0.1479298651760833,7345.186813186813,562.9340659
1,166,0,0.004105951,0.4813191636656382,0.00259263,0.056835038066835875,6432.310559006211,568.3291925465838
1,167,0,0.005905638,0.5050183625645795,0.001691666,0.031523307,6631.314465408805,569.4968553
1,168,0,0.006556994,0.35601556957477615,0.001084191,0.034970588,7354.885714285714,566.9238095238095
1,169,0,0.001854282,0.37991856713508537,0.002945928,0.26293091007053504,5353.7558139534885,568.6976744186046
1,170,6.424786366579186e-05,0.004745153,0.4297839534817306,0.005320542,0.069933206,5935.6106870229005,574.4656488549618
1,171,0.008253044,0.014834509897995198,0.3445930605736172,0.012742799080600872,0.16850371284916707,5295.815533980583,573.9320388349514
1,172,0,0.006984406,0.3595467389343267,0.003716304,0.06767835,7080.861702,570.8723404255319
1,173,0,0.007377339,0.431126333,0.001628564,0.28361344294698565,5433.367346938776,572.4591836734694
1,174,0,0.002048258,0.4086483474387679,3.893297371389561e-05,0.12712038261815906,7247.267441860465,574.6395348837209
1,175,0,0.002055024,0.5537867517466994,0.002790196,0.16226662268889122,5499.869565217391,577.3260869565217
1,176,0,0.002476677,0.40552363219789994,0.001762229,0.012352941389706797,5616.601503759399,580.1203007518797
1,177,0,0.002387301,0.4045096328193994,0.000885959,0.043935719,7358.659793814433,578.8556701030927
1,178,0,0.006080645,0.29800710274741565,0.000821023,0.040111562,7645.528735632184,580.6436781609195
1,179,0.003820635,0.003296213,0.4436731416928141,0.007401363,0.30996129800577793,5373.4276315789475,582.9473684210526
1,180,0,0.008807892,0.3034582181154071,0.005622623,0.000283784,5829.0594594594595,586.2918918918919
1,181,0,0.009613333,0.29031327224825276,0.004497465,0.1326412345642353,5983.297029702971,581.7425742574258
1,182,6.842659218463955e-05,0.015113071,0.38824472935279697,0.002953525,0.025157819144291486,6038.634146341464,588.5853658536586
